x,y,r,g,b,a,genderX,districtX,ageX,random
171,77,255,0,75,255,512,0.0,150.58823529411765,488
96,345,255,85,195,255,512,170.66666666666666,391.52941176470586,452
190,149,255,85,51,255,512,170.66666666666666,102.4,321
336,213,255,85,72,255,512,170.66666666666666,144.56470588235294,107
444,182,255,0,168,255,512,0.0,337.3176470588235,261
42,32,255,0,63,255,512,0.0,126.49411764705883,152
314,221,255,85,144,255,512,170.66666666666666,289.1294117647059,186
21,69,0,255,33,255,0,512.0,66.25882352941177,254
475,357,255,85,216,255,512,170.66666666666666,433.6941176470588,267
109,438,0,0,144,255,0,0.0,289.1294117647059,494
289,325,255,0,105,255,512,0.0,210.8235294117647,117
406,375,0,0,30,255,0,0.0,60.23529411764706,92
45,274,255,255,237,255,512,512.0,475.8588235294118,179
492,327,255,170,138,255,512,341.3333333333333,277.08235294117645,189
65,195,255,255,201,255,512,512.0,403.5764705882353,119
104,481,255,85,120,255,512,170.66666666666666,240.94117647058823,299
346,401,255,170,3,255,512,341.3333333333333,6.023529411764706,41
188,127,0,170,171,255,0,341.3333333333333,343.3411764705882,475
306,258,0,85,174,255,0,170.66666666666666,349.36470588235295,140
312,18,0,0,123,255,0,0.0,246.96470588235294,467
486,500,0,85,6,255,0,170.66666666666666,12.047058823529412,377
98,503,0,255,105,255,0,512.0,210.8235294117647,292
193,507,0,170,186,255,0,341.3333333333333,373.45882352941175,127
63,403,255,255,186,255,512,512.0,373.45882352941175,32
443,128,0,0,123,255,0,0.0,246.96470588235294,218
26,333,0,0,192,255,0,0.0,385.50588235294117,193
19,148,0,255,234,255,0,512.0,469.83529411764704,471
0,103,255,170,246,255,512,341.3333333333333,493.9294117647059,9
475,305,255,0,204,255,512,0.0,409.6,24
504,221,0,85,90,255,0,170.66666666666666,180.7058823529412,57
180,296,255,85,123,255,512,170.66666666666666,246.96470588235294,454
419,261,0,0,180,255,0,0.0,361.4117647058824,500
428,150,255,170,72,255,512,341.3333333333333,144.56470588235294,253
446,36,0,85,231,255,0,170.66666666666666,463.81176470588235,104
512,82,0,170,189,255,0,341.3333333333333,379.4823529411765,268
32,445,255,0,234,255,512,0.0,469.83529411764704,31
141,342,255,85,6,255,512,170.66666666666666,12.047058823529412,103
296,397,0,0,102,255,0,0.0,204.8,445
194,241,255,255,42,255,512,512.0,84.32941176470588,262
34,119,0,170,189,255,0,341.3333333333333,379.4823529411765,324
501,250,0,170,180,255,0,341.3333333333333,361.4117647058824,475
15,27,255,170,33,255,512,341.3333333333333,66.25882352941177,272
435,332,255,255,81,255,512,512.0,162.63529411764705,350
102,265,0,255,0,255,0,512.0,0.0,403
402,110,255,255,54,255,512,512.0,108.4235294117647,58
495,39,255,255,240,255,512,512.0,481.88235294117646,25
162,148,255,170,99,255,512,341.3333333333333,198.7764705882353,433
216,351,255,85,63,255,512,170.66666666666666,126.49411764705883,386
311,238,0,85,150,255,0,170.66666666666666,301.1764705882353,441
283,161,255,0,27,255,512,0.0,54.21176470588235,327
208,248,0,255,102,255,0,512.0,204.8,388
235,349,255,170,243,255,512,341.3333333333333,487.90588235294115,475
461,450,255,85,240,255,512,170.66666666666666,481.88235294117646,261
399,371,0,255,153,255,0,512.0,307.2,54
131,394,0,170,30,255,0,341.3333333333333,60.23529411764706,432
246,264,0,170,192,255,0,341.3333333333333,385.50588235294117,314
276,156,255,170,0,255,512,341.3333333333333,0.0,97
78,443,255,255,201,255,512,512.0,403.5764705882353,299
454,72,255,85,216,255,512,170.66666666666666,433.6941176470588,412
9,280,255,0,198,255,512,0.0,397.5529411764706,35
201,318,0,85,240,255,0,170.66666666666666,481.88235294117646,344
94,97,0,0,132,255,0,0.0,265.0352941176471,497
250,193,255,170,228,255,512,341.3333333333333,457.78823529411767,401
327,113,255,255,177,255,512,512.0,355.38823529411764,65
152,63,0,170,24,255,0,341.3333333333333,48.188235294117646,90
500,225,0,0,99,255,0,0.0,198.7764705882353,196
267,393,0,255,21,255,0,512.0,42.16470588235294,74
500,120,0,0,249,255,0,0.0,499.9529411764706,156
359,395,255,0,21,255,512,0.0,42.16470588235294,435
137,137,255,85,36,255,512,170.66666666666666,72.28235294117647,475
38,234,0,85,81,255,0,170.66666666666666,162.63529411764705,473
268,193,0,255,42,255,0,512.0,84.32941176470588,177
234,237,0,255,12,255,0,512.0,24.094117647058823,425
321,326,255,85,21,255,512,170.66666666666666,42.16470588235294,328
316,279,0,255,213,255,0,512.0,427.67058823529413,169
499,490,255,85,219,255,512,170.66666666666666,439.7176470588235,398
265,312,255,255,15,255,512,512.0,30.11764705882353,240
472,223,0,0,114,255,0,0.0,228.89411764705883,367
387,88,0,170,237,255,0,341.3333333333333,475.8588235294118,336
300,215,0,170,30,255,0,341.3333333333333,60.23529411764706,355
296,437,255,85,153,255,512,170.66666666666666,307.2,489
158,262,0,255,105,255,0,512.0,210.8235294117647,399
452,385,0,85,150,255,0,170.66666666666666,301.1764705882353,358
60,425,255,0,78,255,512,0.0,156.61176470588236,118
60,61,255,255,237,255,512,512.0,475.8588235294118,14
65,32,255,0,18,255,512,0.0,36.141176470588235,82
242,47,0,255,114,255,0,512.0,228.89411764705883,184
44,255,255,170,45,255,512,341.3333333333333,90.3529411764706,48
188,121,255,255,99,255,512,512.0,198.7764705882353,147
334,445,255,255,195,255,512,512.0,391.52941176470586,281
226,419,0,255,147,255,0,512.0,295.15294117647056,361
36,456,0,255,129,255,0,512.0,259.01176470588234,53
188,90,0,255,90,255,0,512.0,180.7058823529412,146
134,132,255,85,69,255,512,170.66666666666666,138.54117647058823,335
2,360,255,170,174,255,512,341.3333333333333,349.36470588235295,61
328,50,0,0,114,255,0,0.0,228.89411764705883,106
222,4,0,0,189,255,0,0.0,379.4823529411765,75
70,340,0,170,12,255,0,341.3333333333333,24.094117647058823,483
395,440,255,170,96,255,512,341.3333333333333,192.75294117647059,360
181,334,0,85,120,255,0,170.66666666666666,240.94117647058823,155
39,225,255,85,78,255,512,170.66666666666666,156.61176470588236,426
334,304,0,170,165,255,0,341.3333333333333,331.29411764705884,254
163,433,255,255,99,255,512,512.0,198.7764705882353,151
491,113,255,85,105,255,512,170.66666666666666,210.8235294117647,8
36,244,0,170,129,255,0,341.3333333333333,259.01176470588234,304
328,308,0,85,48,255,0,170.66666666666666,96.37647058823529,228
450,90,0,85,210,255,0,170.66666666666666,421.6470588235294,319
452,452,255,255,96,255,512,512.0,192.75294117647059,122
137,10,255,170,213,255,512,341.3333333333333,427.67058823529413,497
67,178,255,255,33,255,512,512.0,66.25882352941177,347
330,423,255,170,114,255,512,341.3333333333333,228.89411764705883,246
323,313,0,255,39,255,0,512.0,78.30588235294118,464
133,272,255,85,255,255,512,170.66666666666666,512.0,341
40,276,0,255,192,255,0,512.0,385.50588235294117,3
145,324,0,255,87,255,0,512.0,174.68235294117648,323
258,334,255,85,156,255,512,170.66666666666666,313.22352941176473,59
251,132,255,170,60,255,512,341.3333333333333,120.47058823529412,405
236,368,0,255,126,255,0,512.0,252.98823529411766,211
48,462,255,170,222,255,512,341.3333333333333,445.74117647058824,73
278,131,0,170,51,255,0,341.3333333333333,102.4,308
369,145,255,0,135,255,512,0.0,271.05882352941177,388
153,210,255,85,69,255,512,170.66666666666666,138.54117647058823,214
150,177,0,170,54,255,0,341.3333333333333,108.4235294117647,384
345,230,255,0,180,255,512,0.0,361.4117647058824,404
76,15,255,85,54,255,512,170.66666666666666,108.4235294117647,411
367,483,255,0,141,255,512,0.0,283.1058823529412,394
141,180,255,0,171,255,512,0.0,343.3411764705882,466
155,260,255,170,150,255,512,341.3333333333333,301.1764705882353,89
438,277,255,255,102,255,512,512.0,204.8,360
195,344,255,0,84,255,512,0.0,168.65882352941176,360
214,96,0,255,183,255,0,512.0,367.43529411764706,478
94,422,0,170,30,255,0,341.3333333333333,60.23529411764706,403
218,235,255,0,15,255,512,0.0,30.11764705882353,23
161,196,255,170,147,255,512,341.3333333333333,295.15294117647056,332
113,306,255,170,219,255,512,341.3333333333333,439.7176470588235,449
187,107,255,255,180,255,512,512.0,361.4117647058824,331
232,349,255,255,18,255,512,512.0,36.141176470588235,476
220,27,255,170,9,255,512,341.3333333333333,18.070588235294117,75
238,165,0,0,45,255,0,0.0,90.3529411764706,367
416,486,0,0,60,255,0,0.0,120.47058823529412,225
50,330,0,255,117,255,0,512.0,234.91764705882352,26
323,276,0,85,183,255,0,170.66666666666666,367.43529411764706,57
119,205,255,170,0,255,512,341.3333333333333,0.0,104
99,28,0,170,216,255,0,341.3333333333333,433.6941176470588,463
398,132,255,255,174,255,512,512.0,349.36470588235295,36
140,258,255,170,51,255,512,341.3333333333333,102.4,39
395,34,0,0,204,255,0,0.0,409.6,145
396,426,255,0,63,255,512,0.0,126.49411764705883,324
491,257,0,255,135,255,0,512.0,271.05882352941177,10
181,392,0,170,57,255,0,341.3333333333333,114.44705882352942,381
218,41,255,170,81,255,512,341.3333333333333,162.63529411764705,468
450,411,0,0,123,255,0,0.0,246.96470588235294,396
178,282,255,170,108,255,512,341.3333333333333,216.8470588235294,471
42,362,0,0,183,255,0,0.0,367.43529411764706,258
96,163,0,85,168,255,0,170.66666666666666,337.3176470588235,2
77,456,0,255,87,255,0,512.0,174.68235294117648,339
382,215,0,85,36,255,0,170.66666666666666,72.28235294117647,171
65,487,0,0,0,255,0,0.0,0.0,181
295,58,0,0,189,255,0,0.0,379.4823529411765,204
28,473,255,170,183,255,512,341.3333333333333,367.43529411764706,27
234,89,255,170,186,255,512,341.3333333333333,373.45882352941175,341
358,76,0,85,87,255,0,170.66666666666666,174.68235294117648,120
210,346,255,0,180,255,512,0.0,361.4117647058824,37
266,149,0,255,75,255,0,512.0,150.58823529411765,191
175,199,0,85,135,255,0,170.66666666666666,271.05882352941177,132
506,293,255,85,96,255,512,170.66666666666666,192.75294117647059,93
228,296,0,85,90,255,0,170.66666666666666,180.7058823529412,45
102,413,0,0,72,255,0,0.0,144.56470588235294,225
209,365,0,85,102,255,0,170.66666666666666,204.8,219
239,192,255,0,216,255,512,0.0,433.6941176470588,175
335,188,255,255,141,255,512,512.0,283.1058823529412,284
306,15,255,170,216,255,512,341.3333333333333,433.6941176470588,16
77,311,0,0,117,255,0,0.0,234.91764705882352,100
438,266,255,85,66,255,512,170.66666666666666,132.51764705882354,98
185,430,0,85,237,255,0,170.66666666666666,475.8588235294118,211
54,392,255,85,210,255,512,170.66666666666666,421.6470588235294,282
196,414,255,85,252,255,512,170.66666666666666,505.9764705882353,352
41,130,0,0,72,255,0,0.0,144.56470588235294,383
298,465,255,255,90,255,512,512.0,180.7058823529412,83
231,329,0,170,33,255,0,341.3333333333333,66.25882352941177,395
84,25,0,170,237,255,0,341.3333333333333,475.8588235294118,52
503,320,255,255,150,255,512,512.0,301.1764705882353,233
311,92,255,170,189,255,512,341.3333333333333,379.4823529411765,246
12,424,255,255,114,255,512,512.0,228.89411764705883,325
37,162,0,0,114,255,0,0.0,228.89411764705883,168
264,416,255,255,105,255,512,512.0,210.8235294117647,435
355,458,255,0,147,255,512,0.0,295.15294117647056,462
217,35,0,170,162,255,0,341.3333333333333,325.2705882352941,444
45,197,0,255,30,255,0,512.0,60.23529411764706,144
408,433,0,0,27,255,0,0.0,54.21176470588235,221
4,398,0,255,24,255,0,512.0,48.188235294117646,126
47,119,0,85,255,255,0,170.66666666666666,512.0,263
268,157,0,85,156,255,0,170.66666666666666,313.22352941176473,453
373,324,255,255,180,255,512,512.0,361.4117647058824,100
50,192,0,170,48,255,0,341.3333333333333,96.37647058823529,80
223,102,0,0,18,255,0,0.0,36.141176470588235,497
403,271,0,85,39,255,0,170.66666666666666,78.30588235294118,227
214,315,255,85,225,255,512,170.66666666666666,451.7647058823529,436
465,239,0,0,246,255,0,0.0,493.9294117647059,289
243,251,0,0,102,255,0,0.0,204.8,359
331,126,0,0,201,255,0,0.0,403.5764705882353,94
256,106,0,85,129,255,0,170.66666666666666,259.01176470588234,508
97,408,0,85,117,255,0,170.66666666666666,234.91764705882352,478
182,254,0,170,255,255,0,341.3333333333333,512.0,47
181,88,0,0,6,255,0,0.0,12.047058823529412,469
486,53,0,85,87,255,0,170.66666666666666,174.68235294117648,54
424,339,255,0,42,255,512,0.0,84.32941176470588,102
321,474,0,85,42,255,0,170.66666666666666,84.32941176470588,211
440,248,0,170,141,255,0,341.3333333333333,283.1058823529412,425
8,295,255,255,126,255,512,512.0,252.98823529411766,438
393,322,255,255,243,255,512,512.0,487.90588235294115,355
24,230,0,255,66,255,0,512.0,132.51764705882354,97
457,251,0,255,27,255,0,512.0,54.21176470588235,483
316,448,0,255,195,255,0,512.0,391.52941176470586,91
395,335,0,0,189,255,0,0.0,379.4823529411765,495
66,478,0,255,180,255,0,512.0,361.4117647058824,506
72,66,0,170,45,255,0,341.3333333333333,90.3529411764706,381
147,222,255,170,93,255,512,341.3333333333333,186.72941176470587,33
479,262,255,0,12,255,512,0.0,24.094117647058823,182
168,376,255,170,114,255,512,341.3333333333333,228.89411764705883,340
311,309,0,170,21,255,0,341.3333333333333,42.16470588235294,412
431,60,255,0,240,255,512,0.0,481.88235294117646,209
211,117,0,85,24,255,0,170.66666666666666,48.188235294117646,466
74,209,0,255,81,255,0,512.0,162.63529411764705,228
45,347,255,0,219,255,512,0.0,439.7176470588235,193
121,300,0,170,165,255,0,341.3333333333333,331.29411764705884,54
231,331,255,0,36,255,512,0.0,72.28235294117647,72
12,431,255,170,195,255,512,341.3333333333333,391.52941176470586,472
385,443,0,0,183,255,0,0.0,367.43529411764706,332
483,510,255,85,72,255,512,170.66666666666666,144.56470588235294,340
143,143,0,170,156,255,0,341.3333333333333,313.22352941176473,281
331,319,255,85,189,255,512,170.66666666666666,379.4823529411765,465
380,145,0,0,90,255,0,0.0,180.7058823529412,218
288,209,255,0,66,255,512,0.0,132.51764705882354,381
313,395,255,85,6,255,512,170.66666666666666,12.047058823529412,120
30,468,0,0,27,255,0,0.0,54.21176470588235,230
507,161,0,0,171,255,0,0.0,343.3411764705882,139
70,289,255,255,120,255,512,512.0,240.94117647058823,456
331,408,255,255,102,255,512,512.0,204.8,340
162,173,255,255,231,255,512,512.0,463.81176470588235,485
115,207,255,0,117,255,512,0.0,234.91764705882352,224
158,508,0,255,252,255,0,512.0,505.9764705882353,281
351,217,0,0,57,255,0,0.0,114.44705882352942,53
376,147,255,170,177,255,512,341.3333333333333,355.38823529411764,116
445,408,0,255,18,255,0,512.0,36.141176470588235,52
19,100,255,255,171,255,512,512.0,343.3411764705882,50
20,454,0,0,111,255,0,0.0,222.87058823529412,295
297,55,255,170,144,255,512,341.3333333333333,289.1294117647059,101
49,507,255,255,180,255,512,512.0,361.4117647058824,390
293,442,255,255,150,255,512,512.0,301.1764705882353,48
122,70,255,0,210,255,512,0.0,421.6470588235294,161
328,318,255,170,81,255,512,341.3333333333333,162.63529411764705,386
279,11,0,170,255,255,0,341.3333333333333,512.0,408
206,174,0,85,78,255,0,170.66666666666666,156.61176470588236,131
34,389,0,85,180,255,0,170.66666666666666,361.4117647058824,358
207,265,255,85,102,255,512,170.66666666666666,204.8,284
376,228,0,255,195,255,0,512.0,391.52941176470586,13
395,240,0,85,243,255,0,170.66666666666666,487.90588235294115,210
257,267,0,85,204,255,0,170.66666666666666,409.6,128
481,8,255,85,192,255,512,170.66666666666666,385.50588235294117,474
151,400,0,255,234,255,0,512.0,469.83529411764704,153
185,464,0,85,165,255,0,170.66666666666666,331.29411764705884,476
506,375,0,85,9,255,0,170.66666666666666,18.070588235294117,356
176,454,255,170,183,255,512,341.3333333333333,367.43529411764706,413
131,262,0,85,114,255,0,170.66666666666666,228.89411764705883,122
191,218,255,85,249,255,512,170.66666666666666,499.9529411764706,451
354,14,0,170,186,255,0,341.3333333333333,373.45882352941175,353
421,259,0,0,39,255,0,0.0,78.30588235294118,290
195,162,255,0,0,255,512,0.0,0.0,259
393,436,255,0,147,255,512,0.0,295.15294117647056,110
185,431,0,0,201,255,0,0.0,403.5764705882353,430
377,505,255,170,171,255,512,341.3333333333333,343.3411764705882,270
214,482,255,170,231,255,512,341.3333333333333,463.81176470588235,293
79,112,255,170,240,255,512,341.3333333333333,481.88235294117646,41
65,234,255,255,189,255,512,512.0,379.4823529411765,151
428,161,255,85,153,255,512,170.66666666666666,307.2,411
286,287,0,170,132,255,0,341.3333333333333,265.0352941176471,445
368,413,255,85,255,255,512,170.66666666666666,512.0,162
201,367,255,0,39,255,512,0.0,78.30588235294118,94
495,507,255,0,69,255,512,0.0,138.54117647058823,399
324,100,0,0,66,255,0,0.0,132.51764705882354,73
278,47,255,85,162,255,512,170.66666666666666,325.2705882352941,182
386,448,0,0,153,255,0,0.0,307.2,217
270,410,0,0,255,255,0,0.0,512.0,446
281,96,255,170,36,255,512,341.3333333333333,72.28235294117647,223
510,384,0,85,141,255,0,170.66666666666666,283.1058823529412,476
15,428,255,170,201,255,512,341.3333333333333,403.5764705882353,415
466,454,0,85,9,255,0,170.66666666666666,18.070588235294117,223
385,172,0,255,255,255,0,512.0,512.0,36
10,100,0,255,183,255,0,512.0,367.43529411764706,214
80,444,255,170,207,255,512,341.3333333333333,415.6235294117647,398
412,488,255,170,153,255,512,341.3333333333333,307.2,284
117,434,0,85,66,255,0,170.66666666666666,132.51764705882354,65
182,125,255,0,147,255,512,0.0,295.15294117647056,309
234,306,255,170,213,255,512,341.3333333333333,427.67058823529413,222
193,426,0,255,108,255,0,512.0,216.8470588235294,300
310,141,255,255,243,255,512,512.0,487.90588235294115,149
400,110,0,170,69,255,0,341.3333333333333,138.54117647058823,181
356,339,255,255,9,255,512,512.0,18.070588235294117,457
85,78,255,85,243,255,512,170.66666666666666,487.90588235294115,456
95,416,0,255,72,255,0,512.0,144.56470588235294,34
422,180,0,170,156,255,0,341.3333333333333,313.22352941176473,229
168,190,0,0,81,255,0,0.0,162.63529411764705,321
268,62,255,255,246,255,512,512.0,493.9294117647059,52
357,121,255,170,21,255,512,341.3333333333333,42.16470588235294,237
302,132,0,85,48,255,0,170.66666666666666,96.37647058823529,3
346,383,0,0,192,255,0,0.0,385.50588235294117,337
275,414,255,0,132,255,512,0.0,265.0352941176471,199
465,84,0,85,60,255,0,170.66666666666666,120.47058823529412,100
454,420,0,255,18,255,0,512.0,36.141176470588235,410
283,361,255,255,195,255,512,512.0,391.52941176470586,313
246,220,0,0,135,255,0,0.0,271.05882352941177,159
185,297,0,0,0,255,0,0.0,0.0,503
145,183,0,0,234,255,0,0.0,469.83529411764704,55
77,165,255,0,102,255,512,0.0,204.8,237
489,380,255,255,162,255,512,512.0,325.2705882352941,468
355,277,255,255,213,255,512,512.0,427.67058823529413,406
409,442,255,255,234,255,512,512.0,469.83529411764704,208
348,24,0,0,156,255,0,0.0,313.22352941176473,369
103,41,255,0,237,255,512,0.0,475.8588235294118,25
393,342,255,85,39,255,512,170.66666666666666,78.30588235294118,414
26,295,0,85,84,255,0,170.66666666666666,168.65882352941176,407
230,277,255,0,213,255,512,0.0,427.67058823529413,298
496,301,255,170,90,255,512,341.3333333333333,180.7058823529412,41
298,176,255,85,240,255,512,170.66666666666666,481.88235294117646,459
196,359,0,0,183,255,0,0.0,367.43529411764706,398
436,381,0,255,72,255,0,512.0,144.56470588235294,320
197,45,255,170,21,255,512,341.3333333333333,42.16470588235294,342
368,170,0,85,18,255,0,170.66666666666666,36.141176470588235,207
122,93,0,255,87,255,0,512.0,174.68235294117648,483
186,272,255,85,255,255,512,170.66666666666666,512.0,405
47,349,255,255,18,255,512,512.0,36.141176470588235,500
462,127,0,85,219,255,0,170.66666666666666,439.7176470588235,248
185,134,0,255,9,255,0,512.0,18.070588235294117,343
476,191,255,0,147,255,512,0.0,295.15294117647056,208
71,357,0,85,147,255,0,170.66666666666666,295.15294117647056,284
178,257,0,255,144,255,0,512.0,289.1294117647059,375
264,62,255,170,39,255,512,341.3333333333333,78.30588235294118,140
61,104,255,85,228,255,512,170.66666666666666,457.78823529411767,268
309,223,0,255,195,255,0,512.0,391.52941176470586,386
276,451,0,255,156,255,0,512.0,313.22352941176473,366
502,261,255,85,246,255,512,170.66666666666666,493.9294117647059,104
73,22,255,170,57,255,512,341.3333333333333,114.44705882352942,428
5,44,255,0,162,255,512,0.0,325.2705882352941,251
118,1,0,255,180,255,0,512.0,361.4117647058824,117
163,275,0,170,36,255,0,341.3333333333333,72.28235294117647,239
149,203,255,255,30,255,512,512.0,60.23529411764706,171
84,384,255,0,93,255,512,0.0,186.72941176470587,58
188,142,255,170,168,255,512,341.3333333333333,337.3176470588235,275
73,310,0,85,48,255,0,170.66666666666666,96.37647058823529,42
352,73,0,170,174,255,0,341.3333333333333,349.36470588235295,354
73,215,0,0,102,255,0,0.0,204.8,230
81,350,255,85,171,255,512,170.66666666666666,343.3411764705882,427
401,117,0,0,231,255,0,0.0,463.81176470588235,368
304,486,0,85,189,255,0,170.66666666666666,379.4823529411765,105
404,80,0,85,81,255,0,170.66666666666666,162.63529411764705,226
434,172,255,170,18,255,512,341.3333333333333,36.141176470588235,90
381,58,255,85,36,255,512,170.66666666666666,72.28235294117647,299
140,165,255,255,39,255,512,512.0,78.30588235294118,5
472,467,0,170,81,255,0,341.3333333333333,162.63529411764705,274
450,252,0,0,162,255,0,0.0,325.2705882352941,80
290,1,0,255,144,255,0,512.0,289.1294117647059,268
170,203,0,0,141,255,0,0.0,283.1058823529412,175
492,212,0,170,99,255,0,341.3333333333333,198.7764705882353,233
388,70,0,255,6,255,0,512.0,12.047058823529412,485
383,19,255,0,126,255,512,0.0,252.98823529411766,292
92,287,255,170,141,255,512,341.3333333333333,283.1058823529412,150
469,398,0,255,207,255,0,512.0,415.6235294117647,377
353,487,0,170,216,255,0,341.3333333333333,433.6941176470588,331
198,331,0,85,135,255,0,170.66666666666666,271.05882352941177,232
233,305,0,255,183,255,0,512.0,367.43529411764706,320
293,312,255,85,81,255,512,170.66666666666666,162.63529411764705,83
196,344,0,170,117,255,0,341.3333333333333,234.91764705882352,238
269,461,0,255,114,255,0,512.0,228.89411764705883,86
2,324,0,255,162,255,0,512.0,325.2705882352941,497
103,508,0,255,99,255,0,512.0,198.7764705882353,359
261,142,255,0,54,255,512,0.0,108.4235294117647,460
144,147,0,170,81,255,0,341.3333333333333,162.63529411764705,197
100,439,0,0,222,255,0,0.0,445.74117647058824,228
117,339,255,255,177,255,512,512.0,355.38823529411764,304
482,333,255,170,111,255,512,341.3333333333333,222.87058823529412,140
65,128,255,255,144,255,512,512.0,289.1294117647059,205
27,242,255,0,102,255,512,0.0,204.8,203
115,484,0,170,72,255,0,341.3333333333333,144.56470588235294,107
74,449,0,170,12,255,0,341.3333333333333,24.094117647058823,373
117,439,255,85,201,255,512,170.66666666666666,403.5764705882353,261
236,435,0,85,114,255,0,170.66666666666666,228.89411764705883,361
357,383,255,85,177,255,512,170.66666666666666,355.38823529411764,150
483,249,0,255,168,255,0,512.0,337.3176470588235,111
353,26,0,0,252,255,0,0.0,505.9764705882353,476
160,55,0,85,183,255,0,170.66666666666666,367.43529411764706,404
480,409,255,255,159,255,512,512.0,319.2470588235294,446
387,221,255,85,246,255,512,170.66666666666666,493.9294117647059,440
351,343,0,170,150,255,0,341.3333333333333,301.1764705882353,365
51,27,255,85,90,255,512,170.66666666666666,180.7058823529412,44
345,206,255,255,75,255,512,512.0,150.58823529411765,40
116,41,0,255,231,255,0,512.0,463.81176470588235,230
305,133,0,0,66,255,0,0.0,132.51764705882354,440
204,369,0,255,120,255,0,512.0,240.94117647058823,434
483,115,255,0,30,255,512,0.0,60.23529411764706,210
499,279,0,255,240,255,0,512.0,481.88235294117646,488
369,432,255,0,120,255,512,0.0,240.94117647058823,405
29,381,0,85,6,255,0,170.66666666666666,12.047058823529412,507
233,292,255,85,93,255,512,170.66666666666666,186.72941176470587,375
476,314,255,255,168,255,512,512.0,337.3176470588235,182
98,76,0,255,171,255,0,512.0,343.3411764705882,244
467,18,0,255,255,255,0,512.0,512.0,15
368,247,0,0,102,255,0,0.0,204.8,213
11,242,0,0,225,255,0,0.0,451.7647058823529,304
44,56,0,170,168,255,0,341.3333333333333,337.3176470588235,67
185,110,255,85,63,255,512,170.66666666666666,126.49411764705883,188
79,270,255,255,102,255,512,512.0,204.8,129
498,28,0,255,219,255,0,512.0,439.7176470588235,238
257,330,0,85,219,255,0,170.66666666666666,439.7176470588235,45
405,155,0,85,189,255,0,170.66666666666666,379.4823529411765,215
416,234,255,0,201,255,512,0.0,403.5764705882353,261
473,485,255,170,207,255,512,341.3333333333333,415.6235294117647,216
60,288,0,0,75,255,0,0.0,150.58823529411765,154
27,69,255,255,108,255,512,512.0,216.8470588235294,436
238,208,0,255,180,255,0,512.0,361.4117647058824,214
81,510,255,170,90,255,512,341.3333333333333,180.7058823529412,96
326,386,255,255,249,255,512,512.0,499.9529411764706,358
161,42,0,255,108,255,0,512.0,216.8470588235294,253
128,340,255,255,192,255,512,512.0,385.50588235294117,86
478,6,0,255,216,255,0,512.0,433.6941176470588,152
476,114,255,255,171,255,512,512.0,343.3411764705882,22
351,154,255,255,84,255,512,512.0,168.65882352941176,37
386,481,255,255,138,255,512,512.0,277.08235294117645,259
139,52,0,255,69,255,0,512.0,138.54117647058823,437
408,449,0,170,30,255,0,341.3333333333333,60.23529411764706,339
250,331,255,255,42,255,512,512.0,84.32941176470588,495
365,472,255,255,186,255,512,512.0,373.45882352941175,370
203,47,0,255,78,255,0,512.0,156.61176470588236,350
272,81,255,255,78,255,512,512.0,156.61176470588236,181
264,411,0,85,186,255,0,170.66666666666666,373.45882352941175,473
419,273,0,170,228,255,0,341.3333333333333,457.78823529411767,149
331,207,255,0,180,255,512,0.0,361.4117647058824,411
123,453,255,170,198,255,512,341.3333333333333,397.5529411764706,133
9,493,255,255,30,255,512,512.0,60.23529411764706,411
426,21,0,85,102,255,0,170.66666666666666,204.8,159
219,468,0,255,84,255,0,512.0,168.65882352941176,183
79,377,0,255,240,255,0,512.0,481.88235294117646,82
69,452,255,170,249,255,512,341.3333333333333,499.9529411764706,227
60,212,0,85,219,255,0,170.66666666666666,439.7176470588235,203
311,403,0,170,81,255,0,341.3333333333333,162.63529411764705,426
314,185,0,85,63,255,0,170.66666666666666,126.49411764705883,316
233,484,255,0,111,255,512,0.0,222.87058823529412,207
386,436,255,170,189,255,512,341.3333333333333,379.4823529411765,353
105,415,255,0,195,255,512,0.0,391.52941176470586,32
394,12,255,170,180,255,512,341.3333333333333,361.4117647058824,346
207,489,255,85,216,255,512,170.66666666666666,433.6941176470588,75
97,458,255,0,141,255,512,0.0,283.1058823529412,313
165,360,0,170,30,255,0,341.3333333333333,60.23529411764706,361
493,256,0,170,102,255,0,341.3333333333333,204.8,492
37,275,255,255,159,255,512,512.0,319.2470588235294,44
399,298,0,170,69,255,0,341.3333333333333,138.54117647058823,48
506,289,255,0,30,255,512,0.0,60.23529411764706,501
315,312,0,170,87,255,0,341.3333333333333,174.68235294117648,266
53,87,255,0,84,255,512,0.0,168.65882352941176,277
192,162,0,170,147,255,0,341.3333333333333,295.15294117647056,147
469,170,0,170,111,255,0,341.3333333333333,222.87058823529412,199
206,488,0,85,114,255,0,170.66666666666666,228.89411764705883,191
437,138,0,255,219,255,0,512.0,439.7176470588235,383
212,374,255,255,207,255,512,512.0,415.6235294117647,244
72,292,255,255,39,255,512,512.0,78.30588235294118,294
147,86,255,255,90,255,512,512.0,180.7058823529412,156
403,384,0,85,105,255,0,170.66666666666666,210.8235294117647,231
133,195,0,85,12,255,0,170.66666666666666,24.094117647058823,450
285,60,0,170,231,255,0,341.3333333333333,463.81176470588235,347
472,196,0,255,6,255,0,512.0,12.047058823529412,82
109,404,255,255,24,255,512,512.0,48.188235294117646,211
110,42,0,0,90,255,0,0.0,180.7058823529412,211
